,number,prime_factors,mean,deviation,one_over_slope,primes_before_largest,largest_prime_factor,color_bucket
7562,18446,"[ 2, 23, 401 ]",142.0,172.66666666666666,106.83011583011583,"[ 2, 23 ]",401,6
7563,18447,"[ 3, 11, 13, 43 ]",17.5,12.75,1446.8235294117646,"[ 3, 11, 13 ]",43,10
7564,18448,"[ 2, 2, 2, 2, 1153 ]",232.2,368.32,50.0868809730669,"[ 2, 2, 2, 2 ]",1153,4
7565,18449,"[ 19, 971 ]",495.0,476.0,38.75840336134454,[ 19 ],971,3
7566,18450,"[ 2, 3, 3, 5, 5, 41 ]",9.833333333333334,10.38888888888889,1775.9358288770052,"[ 2, 3, 3, 5, 5 ]",41,10
7567,18452,"[ 2, 2, 7, 659 ]",167.5,245.75,75.08443540183113,"[ 2, 2, 7 ]",659,5
7568,18453,"[ 3, 6151 ]",3077.0,3074.0,6.002927781392323,[ 3 ],6151,1
7569,18454,"[ 2, 9227 ]",4614.5,4612.5,4.000867208672087,[ 2 ],9227,1
7570,18455,"[ 5, 3691 ]",1848.0,1843.0,10.013564839934888,[ 5 ],3691,2
7571,18456,"[ 2, 2, 2, 3, 769 ]",155.6,245.35999999999999,75.2200847733942,"[ 2, 2, 2, 3 ]",769,5
7572,18458,"[ 2, 11, 839 ]",284.0,370.0,49.88648648648649,"[ 2, 11 ]",839,4
7573,18459,"[ 3, 3, 7, 293 ]",76.5,108.25,170.52193995381063,"[ 3, 3, 7 ]",293,7
7574,18460,"[ 2, 2, 5, 13, 71 ]",18.6,20.96,880.7251908396946,"[ 2, 2, 5, 13 ]",71,9
7575,18462,"[ 2, 3, 17, 181 ]",50.75,65.125,283.4856046065259,"[ 2, 3, 17 ]",181,7
7576,18463,"[ 37, 499 ]",268.0,231.0,79.92640692640693,[ 37 ],499,5
7577,18464,"[ 2, 2, 2, 2, 2, 577 ]",97.83333333333333,159.7222222222222,115.60069565217393,"[ 2, 2, 2, 2, 2 ]",577,6
7578,18465,"[ 3, 5, 1231 ]",413.0,545.3333333333334,33.86002444987775,"[ 3, 5 ]",1231,3
7579,18466,"[ 2, 7, 1319 ]",442.6666666666667,584.2222222222222,31.60783567896539,"[ 2, 7 ]",1319,3
7580,18467,"[ 59, 313 ]",186.0,127.0,145.40944881889763,[ 59 ],313,6
7581,18468,"[ 2, 2, 3, 3, 3, 3, 3, 19 ]",4.75,3.5625,5184.0,"[ 2, 2, 3, 3, 3, 3, 3 ]",19,10
7582,18469,"[ 11, 23, 73 ]",35.666666666666664,24.888888888888886,742.0580357142858,"[ 11, 23 ]",73,9
7583,18470,"[ 2, 5, 1847 ]",618.0,819.3333333333334,22.542717656631407,"[ 2, 5 ]",1847,3
7584,18471,"[ 3, 47, 131 ]",60.333333333333336,47.11111111111111,392.0731132075472,"[ 3, 47 ]",131,8
7585,18472,"[ 2, 2, 2, 2309 ]",578.75,865.125,21.35182777055339,"[ 2, 2, 2 ]",2309,3
7586,18473,"[ 7, 7, 13, 29 ]",14.0,7.5,2463.0666666666666,"[ 7, 7, 13 ]",29,10
7587,18474,"[ 2, 3, 3079 ]",1028.0,1367.3333333333333,13.510970258410532,"[ 2, 3 ]",3079,2
7588,18475,"[ 5, 5, 739 ]",249.66666666666666,326.22222222222223,56.63317438692098,"[ 5, 5 ]",739,4
7589,18476,"[ 2, 2, 31, 149 ]",46.0,51.5,358.75728155339806,"[ 2, 2, 31 ]",149,8
7590,18477,"[ 3, 3, 2053 ]",686.3333333333334,911.111111111111,20.279634146341465,"[ 3, 3 ]",2053,2
7591,18478,"[ 2, 9239 ]",4620.5,4618.5,4.000866082061275,[ 2 ],9239,1
7592,18479,"[ 17, 1087 ]",552.0,535.0,34.54018691588785,[ 17 ],1087,3
7593,18480,"[ 2, 2, 2, 2, 3, 5, 7, 11 ]",4.25,2.5625,7211.707317073171,"[ 2, 2, 2, 2, 3, 5, 7 ]",11,10
7594,18482,"[ 2, 9241 ]",4621.5,4619.5,4.000865894577335,[ 2 ],9241,1
7595,18483,"[ 3, 61, 101 ]",55.0,34.666666666666664,533.1634615384615,"[ 3, 61 ]",101,8
7596,18484,"[ 2, 2, 4621 ]",1541.6666666666667,2052.8888888888887,9.003896947391212,"[ 2, 2 ]",4621,2
7597,18485,"[ 5, 3697 ]",1851.0,1846.0,10.013542795232937,[ 5 ],3697,2
7598,18486,"[ 2, 3, 3, 13, 79 ]",20.0,23.6,783.3050847457627,"[ 2, 3, 3, 13 ]",79,9
7599,18487,"[ 7, 19, 139 ]",55.0,56.0,330.125,"[ 7, 19 ]",139,8
7600,18488,"[ 2, 2, 2, 2311 ]",579.25,865.875,21.35181175111881,"[ 2, 2, 2 ]",2311,3
7601,18489,"[ 3, 6163 ]",3083.0,3080.0,6.0029220779220775,[ 3 ],6163,1
7602,18490,"[ 2, 5, 43, 43 ]",23.25,19.75,936.2025316455696,"[ 2, 5, 43 ]",43,9
7603,18491,"[ 11, 41, 41 ]",31.0,13.333333333333334,1386.825,"[ 11, 41 ]",41,10
7604,18492,"[ 2, 2, 3, 23, 67 ]",19.4,20.48,902.9296875,"[ 2, 2, 3, 23 ]",67,9
7605,18494,"[ 2, 7, 1321 ]",443.3333333333333,585.1111111111112,31.607671857197108,"[ 2, 7 ]",1321,3
7606,18495,"[ 3, 3, 3, 5, 137 ]",30.2,42.72,432.935393258427,"[ 3, 3, 3, 5 ]",137,8
7607,18496,"[ 2, 2, 2, 2, 2, 2, 17, 17 ]",5.75,5.625,3288.177777777778,"[ 2, 2, 2, 2, 2, 2, 17 ]",17,10
7608,18497,"[ 53, 349 ]",201.0,148.0,124.97972972972973,[ 53 ],349,6
7609,18498,"[ 2, 3, 3083 ]",1029.3333333333333,1369.1111111111113,13.510956013634148,"[ 2, 3 ]",3083,2
7610,18499,"[ 13, 1423 ]",718.0,705.0,26.23971631205674,[ 13 ],1423,3
7611,18500,"[ 2, 2, 5, 5, 5, 37 ]",9.333333333333334,9.222222222222223,2006.024096385542,"[ 2, 2, 5, 5, 5 ]",37,10
7612,18501,"[ 3, 7, 881 ]",297.0,389.3333333333333,47.51969178082192,"[ 3, 7 ]",881,4
7613,18502,"[ 2, 11, 29, 29 ]",17.75,11.25,1644.6222222222223,"[ 2, 11, 29 ]",29,10
7614,18504,"[ 2, 2, 2, 3, 3, 257 ]",44.833333333333336,70.72222222222223,261.64336213668497,"[ 2, 2, 2, 3, 3 ]",257,7
7615,18505,"[ 5, 3701 ]",1853.0,1848.0,10.01352813852814,[ 5 ],3701,2
7616,18506,"[ 2, 19, 487 ]",169.33333333333334,211.77777777777774,87.3840503672613,"[ 2, 19 ]",487,5
7617,18507,"[ 3, 31, 199 ]",77.66666666666667,80.8888888888889,228.79532967032964,"[ 3, 31 ]",199,7
7618,18508,"[ 2, 2, 7, 661 ]",168.0,246.5,75.08316430020284,"[ 2, 2, 7 ]",661,5
7619,18509,"[ 83, 223 ]",153.0,70.0,264.4142857142857,[ 83 ],223,7
7620,18510,"[ 2, 3, 5, 617 ]",156.75,230.125,80.434546442151,"[ 2, 3, 5 ]",617,5
7621,18511,"[ 107, 173 ]",140.0,33.0,560.939393939394,[ 107 ],173,9
7622,18512,"[ 2, 2, 2, 2, 13, 89 ]",18.333333333333332,23.555555555555554,785.8867924528303,"[ 2, 2, 2, 2, 13 ]",89,9
7623,18513,"[ 3, 3, 11, 11, 17 ]",9.0,4.8,3856.875,"[ 3, 3, 11, 11 ]",17,10
7624,18514,"[ 2, 9257 ]",4629.5,4627.5,4.000864397622906,[ 2 ],9257,1
7625,18515,"[ 5, 7, 23, 23 ]",14.5,8.5,2178.235294117647,"[ 5, 7, 23 ]",23,10
7626,18516,"[ 2, 2, 3, 1543 ]",387.5,577.75,32.048463868455215,"[ 2, 2, 3 ]",1543,3
7627,18518,"[ 2, 47, 197 ]",82.0,76.66666666666667,241.5391304347826,"[ 2, 47 ]",197,7
7628,18519,"[ 3, 6173 ]",3088.0,3085.0,6.00291734197731,[ 3 ],6173,1
7629,18520,"[ 2, 2, 2, 5, 463 ]",94.8,147.28,125.74687669744704,"[ 2, 2, 2, 5 ]",463,6
7630,18522,"[ 2, 3, 3, 3, 7, 7, 7 ]",4.571428571428571,2.0816326530612246,8897.823529411764,"[ 2, 3, 3, 3, 7, 7 ]",7,10
7631,18524,"[ 2, 2, 11, 421 ]",109.0,156.0,118.74358974358974,"[ 2, 2, 11 ]",421,6
7632,18525,"[ 3, 5, 5, 13, 19 ]",9.0,5.6,3308.0357142857147,"[ 3, 5, 5, 13 ]",19,10
7633,18526,"[ 2, 59, 157 ]",72.66666666666667,56.22222222222223,329.5138339920948,"[ 2, 59 ]",157,8
7634,18527,"[ 97, 191 ]",144.0,47.0,394.1914893617021,[ 97 ],191,8
7635,18528,"[ 2, 2, 2, 2, 2, 3, 193 ]",29.428571428571427,46.73469387755102,396.4506550218341,"[ 2, 2, 2, 2, 2, 3 ]",193,8
7636,18529,"[ 7, 2647 ]",1327.0,1320.0,14.037121212121212,[ 7 ],2647,2
7637,18530,"[ 2, 5, 17, 109 ]",33.25,37.875,489.2409240924092,"[ 2, 5, 17 ]",109,8
7638,18531,"[ 3, 3, 29, 71 ]",26.5,23.5,788.5531914893617,"[ 3, 3, 29 ]",71,9
7639,18532,"[ 2, 2, 41, 113 ]",39.5,37.5,494.18666666666667,"[ 2, 2, 41 ]",113,8
7640,18533,"[ 43, 431 ]",237.0,194.0,95.53092783505154,[ 43 ],431,5
7641,18534,"[ 2, 3, 3089 ]",1031.3333333333333,1371.777777777778,13.51093471569739,"[ 2, 3 ]",3089,2
7642,18535,"[ 5, 11, 337 ]",117.66666666666667,146.2222222222222,126.75911854103346,"[ 5, 11 ]",337,6
7643,18536,"[ 2, 2, 2, 7, 331 ]",68.8,104.88,176.7353165522502,"[ 2, 2, 2, 7 ]",331,7
7644,18537,"[ 3, 37, 167 ]",69.0,65.33333333333333,283.7295918367347,"[ 3, 37 ]",167,7
7645,18538,"[ 2, 13, 23, 31 ]",17.25,9.75,1901.3333333333333,"[ 2, 13, 23 ]",31,10
7646,18540,"[ 2, 2, 3, 3, 5, 103 ]",19.666666666666668,27.777777777777782,667.4399999999999,"[ 2, 2, 3, 3, 5 ]",103,9
7647,18542,"[ 2, 73, 127 ]",67.33333333333333,43.555555555555564,425.7091836734693,"[ 2, 73 ]",127,8
7648,18543,"[ 3, 7, 883 ]",297.6666666666667,390.2222222222222,47.51907744874716,"[ 3, 7 ]",883,4
7649,18544,"[ 2, 2, 2, 2, 19, 61 ]",14.666666666666666,16.88888888888889,1098.0,"[ 2, 2, 2, 2, 19 ]",61,9
7650,18545,"[ 5, 3709 ]",1857.0,1852.0,10.013498920086393,[ 5 ],3709,2
7651,18546,"[ 2, 3, 11, 281 ]",74.25,103.375,179.40507859733978,"[ 2, 3, 11 ]",281,7
7652,18547,"[ 17, 1091 ]",554.0,537.0,34.53817504655493,[ 17 ],1091,3
7653,18548,"[ 2, 2, 4637 ]",1547.0,2060.0,9.003883495145631,"[ 2, 2 ]",4637,2
7654,18549,"[ 3, 3, 3, 3, 229 ]",48.2,72.32000000000001,256.4850663716814,"[ 3, 3, 3, 3 ]",229,7
7655,18550,"[ 2, 5, 5, 7, 53 ]",14.4,15.440000000000001,1201.4248704663212,"[ 2, 5, 5, 7 ]",53,10
7656,18551,"[ 13, 1427 ]",720.0,707.0,26.23903818953324,[ 13 ],1427,3
7657,18552,"[ 2, 2, 2, 3, 773 ]",156.4,246.64000000000001,75.21894258838793,"[ 2, 2, 2, 3 ]",773,5
7658,18554,"[ 2, 9277 ]",4639.5,4637.5,4.000862533692723,[ 2 ],9277,1
7659,18555,"[ 3, 5, 1237 ]",415.0,548.0,33.85948905109489,"[ 3, 5 ]",1237,3
7660,18556,"[ 2, 2, 4639 ]",1547.6666666666667,2060.8888888888887,9.003881820142334,"[ 2, 2 ]",4639,2
7661,18557,"[ 7, 11, 241 ]",86.33333333333333,103.11111111111113,179.97090517241375,"[ 7, 11 ]",241,7
7662,18558,"[ 2, 3, 3, 1031 ]",259.75,385.625,48.12447325769854,"[ 2, 3, 3 ]",1031,4
7663,18559,"[ 67, 277 ]",172.0,105.0,176.75238095238095,[ 67 ],277,7
7664,18560,"[ 2, 2, 2, 2, 2, 2, 2, 5, 29 ]",5.333333333333333,5.259259259259259,3529.0140845070428,"[ 2, 2, 2, 2, 2, 2, 2, 5 ]",29,10
7665,18561,"[ 3, 23, 269 ]",98.33333333333333,113.77777777777779,163.1337890625,"[ 3, 23 ]",269,6
7666,18562,"[ 2, 9281 ]",4641.5,4639.5,4.0008621618708915,[ 2 ],9281,1
7667,18563,"[ 19, 977 ]",498.0,479.0,38.75365344467641,[ 19 ],977,3
7668,18564,"[ 2, 2, 3, 7, 13, 17 ]",7.333333333333333,5.111111111111112,3632.0869565217386,"[ 2, 2, 3, 7, 13 ]",17,10
7669,18565,"[ 5, 47, 79 ]",43.666666666666664,25.777777777777782,720.1939655172413,"[ 5, 47 ]",79,9
7670,18566,"[ 2, 9283 ]",4642.5,4640.5,4.000861976080164,[ 2 ],9283,1
7671,18567,"[ 3, 3, 2063 ]",689.6666666666666,915.5555555555557,20.279490291262135,"[ 3, 3 ]",2063,2
7672,18568,"[ 2, 2, 2, 11, 211 ]",45.6,66.16,280.6529625151149,"[ 2, 2, 2, 11 ]",211,7
7673,18569,"[ 31, 599 ]",315.0,284.0,65.38380281690141,[ 31 ],599,4
7674,18570,"[ 2, 3, 5, 619 ]",157.25,230.875,80.43313481321061,"[ 2, 3, 5 ]",619,5
7675,18571,"[ 7, 7, 379 ]",131.0,165.33333333333334,112.32459677419354,"[ 7, 7 ]",379,6
7676,18572,"[ 2, 2, 4643 ]",1549.0,2062.6666666666665,9.00387847446671,"[ 2, 2 ]",4643,2
7677,18573,"[ 3, 41, 151 ]",65.0,57.333333333333336,323.94767441860466,"[ 3, 41 ]",151,8
7678,18574,"[ 2, 37, 251 ]",96.66666666666667,102.88888888888887,180.52483801295898,"[ 2, 37 ]",251,7
7679,18575,"[ 5, 5, 743 ]",251.0,328.0,56.63109756097561,"[ 5, 5 ]",743,4
7680,18576,"[ 2, 2, 2, 2, 3, 3, 3, 43 ]",7.5,8.875,2093.0704225352115,"[ 2, 2, 2, 2, 3, 3, 3 ]",43,10
7681,18577,"[ 13, 1429 ]",721.0,708.0,26.23870056497175,[ 13 ],1429,3
7682,18578,"[ 2, 7, 1327 ]",445.3333333333333,587.7777777777778,31.607183364839315,"[ 2, 7 ]",1327,3
7683,18579,"[ 3, 11, 563 ]",192.33333333333334,247.1111111111111,75.18480215827338,"[ 3, 11 ]",563,5
7684,18580,"[ 2, 2, 5, 929 ]",234.5,347.25,53.50611951043916,"[ 2, 2, 5 ]",929,4
7685,18581,"[ 17, 1093 ]",555.0,538.0,34.537174721189594,[ 17 ],1093,3
7686,18582,"[ 2, 3, 19, 163 ]",46.75,58.125,319.69032258064516,"[ 2, 3, 19 ]",163,8
7687,18584,"[ 2, 2, 2, 23, 101 ]",26.0,30.0,619.4666666666667,"[ 2, 2, 2, 23 ]",101,9
7688,18585,"[ 3, 3, 5, 7, 59 ]",15.4,17.44,1065.6536697247705,"[ 3, 3, 5, 7 ]",59,9
7689,18586,"[ 2, 9293 ]",4647.5,4645.5,4.000861048326337,[ 2 ],9293,1
7690,18588,"[ 2, 2, 3, 1549 ]",389.0,580.0,32.04827586206896,"[ 2, 2, 3 ]",1549,3
7691,18589,"[ 29, 641 ]",335.0,306.0,60.748366013071895,[ 29 ],641,4
7692,18590,"[ 2, 5, 11, 13, 13 ]",8.8,4.24,4384.433962264151,"[ 2, 5, 11, 13 ]",13,10
7693,18591,"[ 3, 6197 ]",3100.0,3097.0,6.002906038101388,[ 3 ],6197,1
7694,18592,"[ 2, 2, 2, 2, 2, 7, 83 ]",14.285714285714286,19.63265306122449,946.9937629937629,"[ 2, 2, 2, 2, 2, 7 ]",83,9
7695,18594,"[ 2, 3, 3, 1033 ]",260.25,386.375,48.124231640245874,"[ 2, 3, 3 ]",1033,4
7696,18595,"[ 5, 3719 ]",1862.0,1857.0,10.013462574044157,[ 5 ],3719,2
7697,18596,"[ 2, 2, 4649 ]",1551.0,2065.3333333333335,9.003873466752744,"[ 2, 2 ]",4649,2
7698,18597,"[ 3, 6199 ]",3101.0,3098.0,6.002905100064558,[ 3 ],6199,1
7699,18598,"[ 2, 17, 547 ]",188.66666666666666,238.8888888888889,77.8520930232558,"[ 2, 17 ]",547,5
7700,18599,"[ 7, 2657 ]",1332.0,1325.0,14.036981132075471,[ 7 ],2657,2
7701,18600,"[ 2, 2, 2, 3, 5, 5, 31 ]",7.142857142857143,6.816326530612245,2728.74251497006,"[ 2, 2, 2, 3, 5, 5 ]",31,10
7702,18601,"[ 11, 19, 89 ]",39.666666666666664,32.888888888888886,565.570945945946,"[ 11, 19 ]",89,9
7703,18602,"[ 2, 71, 131 ]",68.0,44.0,422.77272727272725,"[ 2, 71 ]",131,8
7704,18603,"[ 3, 3, 3, 13, 53 ]",15.0,15.2,1223.8815789473686,"[ 3, 3, 3, 13 ]",53,10
7705,18604,"[ 2, 2, 4651 ]",1551.6666666666667,2066.222222222222,9.00387180038718,"[ 2, 2 ]",4651,2
7706,18605,"[ 5, 61, 61 ]",42.333333333333336,24.888888888888886,747.5223214285716,"[ 5, 61 ]",61,9
7707,18606,"[ 2, 3, 7, 443 ]",113.75,164.625,113.02050113895217,"[ 2, 3, 7 ]",443,6
7708,18607,"[ 23, 809 ]",416.0,393.0,47.346055979643765,[ 23 ],809,4
7709,18608,"[ 2, 2, 2, 2, 1163 ]",234.2,371.52,50.08613264427218,"[ 2, 2, 2, 2 ]",1163,4
7710,18609,"[ 3, 6203 ]",3103.0,3100.0,6.002903225806452,[ 3 ],6203,1
7711,18610,"[ 2, 5, 1861 ]",622.6666666666666,825.5555555555557,22.542395693135933,"[ 2, 5 ]",1861,3
7712,18611,"[ 37, 503 ]",270.0,233.0,79.87553648068669,[ 37 ],503,5
7713,18612,"[ 2, 2, 3, 3, 11, 47 ]",11.333333333333334,11.888888888888891,1565.4953271028035,"[ 2, 2, 3, 3, 11 ]",47,10
7714,18613,"[ 7, 2659 ]",1333.0,1326.0,14.036953242835596,[ 7 ],2659,2
7715,18614,"[ 2, 41, 227 ]",90.0,91.33333333333333,203.8029197080292,"[ 2, 41 ]",227,7
7716,18615,"[ 3, 5, 17, 73 ]",24.5,24.25,767.6288659793814,"[ 3, 5, 17 ]",73,9
7717,18616,"[ 2, 2, 2, 13, 179 ]",39.6,55.760000000000005,333.85939741750354,"[ 2, 2, 2, 13 ]",179,8
7718,18618,"[ 2, 3, 29, 107 ]",35.25,35.875,518.9686411149826,"[ 2, 3, 29 ]",107,8
7719,18619,"[ 43, 433 ]",238.0,195.0,95.48205128205129,[ 43 ],433,5
7720,18620,"[ 2, 2, 5, 7, 7, 19 ]",7.0,4.0,4655.0,"[ 2, 2, 5, 7, 7 ]",19,10
7721,18621,"[ 3, 3, 2069 ]",691.6666666666666,918.2222222222223,20.27940464666021,"[ 3, 3 ]",2069,2
7722,18622,"[ 2, 9311 ]",4656.5,4654.5,4.000859383392416,[ 2 ],9311,1
7723,18623,"[ 11, 1693 ]",852.0,841.0,22.14387633769322,[ 11 ],1693,3
7724,18624,"[ 2, 2, 2, 2, 2, 2, 3, 97 ]",14.0,20.75,897.5421686746988,"[ 2, 2, 2, 2, 2, 2, 3 ]",97,9
7725,18625,"[ 5, 5, 5, 149 ]",41.0,54.0,344.9074074074074,"[ 5, 5, 5 ]",149,8
7726,18626,"[ 2, 67, 139 ]",69.33333333333333,46.444444444444436,401.0382775119618,"[ 2, 67 ]",139,8
7727,18627,"[ 3, 7, 887 ]",299.0,392.0,47.517857142857146,"[ 3, 7 ]",887,4
7728,18628,"[ 2, 2, 4657 ]",1553.6666666666667,2068.8888888888887,9.003866809881849,"[ 2, 2 ]",4657,2
7729,18629,"[ 13, 1433 ]",723.0,710.0,26.238028169014086,[ 13 ],1433,3
7730,18630,"[ 2, 3, 3, 3, 3, 5, 23 ]",6.0,4.857142857142857,3835.588235294118,"[ 2, 3, 3, 3, 3, 5 ]",23,10
7731,18631,"[ 31, 601 ]",316.0,285.0,65.3719298245614,[ 31 ],601,4
7732,18632,"[ 2, 2, 2, 17, 137 ]",32.0,42.0,443.6190476190476,"[ 2, 2, 2, 17 ]",137,8
7733,18633,"[ 3, 6211 ]",3107.0,3104.0,6.002899484536083,[ 3 ],6211,1
7734,18634,"[ 2, 7, 11, 11, 11 ]",8.4,3.12,5972.4358974358975,"[ 2, 7, 11, 11 ]",11,10
7735,18635,"[ 5, 3727 ]",1866.0,1861.0,10.013433637829124,[ 5 ],3727,2
7736,18636,"[ 2, 2, 3, 1553 ]",390.0,581.5,32.048151332760106,"[ 2, 2, 3 ]",1553,3
7737,18638,"[ 2, 9319 ]",4660.5,4658.5,4.000858645486745,[ 2 ],9319,1
7738,18639,"[ 3, 3, 19, 109 ]",33.5,37.75,493.74834437086093,"[ 3, 3, 19 ]",109,8
7739,18640,"[ 2, 2, 2, 2, 5, 233 ]",41.0,64.0,291.25,"[ 2, 2, 2, 2, 5 ]",233,7
7740,18641,"[ 7, 2663 ]",1335.0,1328.0,14.036897590361447,[ 7 ],2663,2
7741,18642,"[ 2, 3, 13, 239 ]",64.25,87.375,213.35622317596565,"[ 2, 3, 13 ]",239,7
7742,18643,"[ 103, 181 ]",142.0,39.0,478.02564102564105,[ 103 ],181,8
7743,18644,"[ 2, 2, 59, 79 ]",35.5,33.5,556.5373134328358,"[ 2, 2, 59 ]",79,9
7744,18645,"[ 3, 5, 11, 113 ]",33.0,40.0,466.125,"[ 3, 5, 11 ]",113,8
7745,18646,"[ 2, 9323 ]",4662.5,4660.5,4.000858277008905,[ 2 ],9323,1
7746,18647,"[ 29, 643 ]",336.0,307.0,60.73941368078176,[ 29 ],643,4
7747,18648,"[ 2, 2, 2, 3, 3, 7, 37 ]",8.0,8.285714285714286,2250.620689655172,"[ 2, 2, 2, 3, 3, 7 ]",37,10
7748,18649,"[ 17, 1097 ]",557.0,540.0,34.535185185185185,[ 17 ],1097,3
7749,18650,"[ 2, 5, 5, 373 ]",96.25,138.375,134.77868112014454,"[ 2, 5, 5 ]",373,6
7750,18651,"[ 3, 6217 ]",3110.0,3107.0,6.002896684905053,[ 3 ],6217,1
7751,18652,"[ 2, 2, 4663 ]",1555.6666666666667,2071.555555555555,9.003861832224846,"[ 2, 2 ]",4663,2
7752,18653,"[ 23, 811 ]",417.0,394.0,47.34263959390863,[ 23 ],811,4
7753,18654,"[ 2, 3, 3109 ]",1038.0,1380.6666666666667,13.51086431675519,"[ 2, 3 ]",3109,2
7754,18655,"[ 5, 7, 13, 41 ]",16.5,12.25,1522.857142857143,"[ 5, 7, 13 ]",41,10
7755,18656,"[ 2, 2, 2, 2, 2, 11, 53 ]",10.571428571428571,12.244897959183675,1523.5733333333333,"[ 2, 2, 2, 2, 2, 11 ]",53,10
7756,18657,"[ 3, 3, 3, 691 ]",175.0,258.0,72.31395348837209,"[ 3, 3, 3 ]",691,5
7757,18658,"[ 2, 19, 491 ]",170.66666666666666,213.55555555555557,87.36836628511966,"[ 2, 19 ]",491,5
7758,18659,"[ 47, 397 ]",222.0,175.0,106.62285714285714,[ 47 ],397,6
7759,18660,"[ 2, 2, 3, 5, 311 ]",64.6,98.55999999999999,189.32629870129873,"[ 2, 2, 3, 5 ]",311,7
7760,18662,"[ 2, 7, 31, 43 ]",20.75,16.25,1148.4307692307693,"[ 2, 7, 31 ]",43,9
7761,18663,"[ 3, 6221 ]",3112.0,3109.0,6.0028948214860085,[ 3 ],6221,1
7762,18664,"[ 2, 2, 2, 2333 ]",584.75,874.125,21.35163735163735,"[ 2, 2, 2 ]",2333,3
7763,18665,"[ 5, 3733 ]",1869.0,1864.0,10.013412017167383,[ 5 ],3733,2
7764,18666,"[ 2, 3, 3, 17, 61 ]",17.2,17.52,1065.4109589041095,"[ 2, 3, 3, 17 ]",61,9
7765,18667,"[ 11, 1697 ]",854.0,843.0,22.1435349940688,[ 11 ],1697,3
7766,18668,"[ 2, 2, 13, 359 ]",94.0,132.5,140.89056603773585,"[ 2, 2, 13 ]",359,6
7767,18669,"[ 3, 7, 7, 127 ]",36.0,45.5,410.3076923076923,"[ 3, 7, 7 ]",127,8
7768,18670,"[ 2, 5, 1867 ]",624.6666666666666,828.2222222222223,22.542259189696804,"[ 2, 5 ]",1867,3
7769,18672,"[ 2, 2, 2, 2, 3, 389 ]",66.66666666666667,107.44444444444446,173.78283350568768,"[ 2, 2, 2, 2, 3 ]",389,7
7770,18673,"[ 71, 263 ]",167.0,96.0,194.51041666666666,[ 71 ],263,7
7771,18674,"[ 2, 9337 ]",4669.5,4667.5,4.000856989823246,[ 2 ],9337,1
7772,18675,"[ 3, 3, 5, 5, 83 ]",19.8,25.28,738.7262658227847,"[ 3, 3, 5, 5 ]",83,9
7773,18676,"[ 2, 2, 7, 23, 29 ]",12.6,10.719999999999999,1742.1641791044779,"[ 2, 2, 7, 23 ]",29,10
7774,18677,"[ 19, 983 ]",501.0,482.0,38.74896265560166,[ 19 ],983,3
7775,18678,"[ 2, 3, 11, 283 ]",74.75,104.125,179.38055222088835,"[ 2, 3, 11 ]",283,7
7776,18680,"[ 2, 2, 2, 5, 467 ]",95.6,148.56,125.74044157242865,"[ 2, 2, 2, 5 ]",467,6
7777,18681,"[ 3, 13, 479 ]",165.0,209.33333333333334,89.24044585987261,"[ 3, 13 ]",479,5
7778,18682,"[ 2, 9341 ]",4671.5,4669.5,4.00085662276475,[ 2 ],9341,1
7779,18683,"[ 7, 17, 157 ]",60.333333333333336,64.44444444444444,289.90862068965515,"[ 7, 17 ]",157,7
7780,18684,"[ 2, 2, 3, 3, 3, 173 ]",31.0,47.333333333333336,394.7323943661972,"[ 2, 2, 3, 3, 3 ]",173,8
7781,18685,"[ 5, 37, 101 ]",47.666666666666664,35.55555555555555,525.5156250000001,"[ 5, 37 ]",101,8
7782,18686,"[ 2, 9343 ]",4672.5,4670.5,4.000856439353388,[ 2 ],9343,1
7783,18687,"[ 3, 6229 ]",3116.0,3113.0,6.002891101831032,[ 3 ],6229,1
7784,18688,"[ 2, 2, 2, 2, 2, 2, 2, 2, 73 ]",9.88888888888889,14.02469135802469,1332.5070422535214,"[ 2, 2, 2, 2, 2, 2, 2, 2 ]",73,10
7785,18689,"[ 11, 1699 ]",855.0,844.0,22.143364928909953,[ 11 ],1699,3
7786,18690,"[ 2, 3, 5, 7, 89 ]",21.2,27.119999999999997,689.1592920353983,"[ 2, 3, 5, 7 ]",89,9
7787,18692,"[ 2, 2, 4673 ]",1559.0,2076.0,9.003853564547207,"[ 2, 2 ]",4673,2
7788,18693,"[ 3, 3, 31, 67 ]",26.0,23.0,812.7391304347826,"[ 3, 3, 31 ]",67,9
7789,18694,"[ 2, 13, 719 ]",244.66666666666666,316.22222222222223,59.11665495432185,"[ 2, 13 ]",719,4
7790,18695,"[ 5, 3739 ]",1872.0,1867.0,10.013390465988216,[ 5 ],3739,2
7791,18696,"[ 2, 2, 2, 3, 19, 41 ]",11.5,12.333333333333334,1515.8918918918919,"[ 2, 2, 2, 3, 19 ]",41,10
7792,18697,"[ 7, 2671 ]",1339.0,1332.0,14.036786786786786,[ 7 ],2671,2
7793,18698,"[ 2, 9349 ]",4675.5,4673.5,4.000855889590243,[ 2 ],9349,1
7794,18699,"[ 3, 23, 271 ]",99.0,114.66666666666667,163.07267441860463,"[ 3, 23 ]",271,6
7795,18700,"[ 2, 2, 5, 5, 11, 17 ]",7.0,4.666666666666667,4007.142857142857,"[ 2, 2, 5, 5, 11 ]",17,10
